rental_hour,season,workingday,weather,temp,humidity,windspeed,total_rentals,sunspots
2011-11-07 20:00:00,fall,1,1,16.4,71,0.0,204,1
2011-11-07 21:00:00,fall,1,1,15.58,82,7.0015,139,0
2011-11-07 22:00:00,fall,1,1,14.76,81,6.0032,108,1
2011-11-07 23:00:00,fall,1,1,14.76,87,6.0032,48,2
2011-11-08 00:00:00,fall,1,1,13.94,87,6.0032,18,1
2011-11-08 01:00:00,fall,1,1,13.12,93,7.0015,11,2
2011-11-08 02:00:00,fall,1,1,13.12,87,0.0,1,2
2011-11-08 03:00:00,fall,1,1,13.12,87,0.0,3,2
2011-11-08 04:00:00,fall,1,1,12.3,87,0.0,4,1
2011-11-08 05:00:00,fall,1,1,12.3,87,6.0032,18,0
2011-11-08 06:00:00,fall,1,1,12.3,87,0.0,99,2
2011-11-08 07:00:00,fall,1,1,12.3,87,7.0015,323,2
2011-11-08 08:00:00,fall,1,1,13.12,93,7.0015,466,1
2011-11-08 09:00:00,fall,1,1,14.76,87,0.0,191,1
2011-11-08 10:00:00,fall,1,1,17.22,71,6.0032,129,1
2011-11-08 11:00:00,fall,1,1,18.86,63,8.9981,147,0
2011-11-08 12:00:00,fall,1,1,21.32,52,8.9981,203,2
2011-11-08 13:00:00,fall,1,1,22.14,49,11.0014,196,1
2011-11-08 14:00:00,fall,1,1,22.96,46,7.0015,161,1
2011-11-08 15:00:00,fall,1,1,23.78,46,7.0015,188,2
2011-11-08 16:00:00,fall,1,1,22.96,46,8.9981,289,0
2011-11-08 17:00:00,fall,1,1,21.32,43,11.0014,499,1
2011-11-08 18:00:00,fall,1,1,19.68,55,8.9981,462,2
2011-11-08 19:00:00,fall,1,1,18.86,59,0.0,278,0
2011-11-08 20:00:00,fall,1,1,16.4,76,0.0,181,2
2011-11-08 21:00:00,fall,1,1,16.4,76,0.0,182,1
2011-11-08 22:00:00,fall,1,1,14.76,87,0.0,108,2
2011-11-08 23:00:00,fall,1,1,14.76,81,0.0,48,0
2011-11-09 00:00:00,fall,1,1,14.76,87,0.0,13,0
2011-11-09 01:00:00,fall,1,1,13.94,87,0.0,10,0
2011-11-09 02:00:00,fall,1,1,13.12,93,0.0,5,0
2011-11-09 03:00:00,fall,1,1,13.12,93,0.0,4,1
2011-11-09 04:00:00,fall,1,1,13.12,87,0.0,4,1
2011-11-09 05:00:00,fall,1,1,12.3,87,0.0,28,1
2011-11-09 06:00:00,fall,1,1,12.3,87,0.0,98,0
2011-11-09 07:00:00,fall,1,1,12.3,87,0.0,300,0
2011-11-09 08:00:00,fall,1,1,13.12,93,0.0,456,1
2011-11-09 09:00:00,fall,1,1,13.94,93,0.0,219,2
2011-11-09 10:00:00,fall,1,1,16.4,76,7.0015,105,1
2011-11-09 11:00:00,fall,1,1,18.86,67,11.0014,152,2
2011-11-09 12:00:00,fall,1,1,20.5,51,11.0014,180,0
2011-11-09 13:00:00,fall,1,1,20.5,51,11.0014,167,0
2011-11-09 14:00:00,fall,1,1,21.32,48,11.0014,179,0
2011-11-09 15:00:00,fall,1,1,21.32,45,15.0013,151,1
2011-11-09 16:00:00,fall,1,1,21.32,48,12.998,281,2
2011-11-09 17:00:00,fall,1,1,18.86,63,7.0015,485,1
2011-11-09 18:00:00,fall,1,1,18.04,67,7.0015,408,2
2011-11-09 19:00:00,fall,1,1,18.04,72,7.0015,304,1
2011-11-09 20:00:00,fall,1,1,18.04,77,0.0,219,0
2011-11-09 21:00:00,fall,1,1,16.4,87,0.0,161,1
2011-11-09 22:00:00,fall,1,1,16.4,87,0.0,114,0
2011-11-09 23:00:00,fall,1,1,15.58,87,0.0,66,0
2011-11-10 00:00:00,fall,1,1,16.4,87,0.0,24,0
2011-11-10 01:00:00,fall,1,2,16.4,87,0.0,11,0
2011-11-10 02:00:00,fall,1,2,15.58,94,0.0,5,2
2011-11-10 03:00:00,fall,1,1,15.58,94,6.0032,11,1
2011-11-10 04:00:00,fall,1,1,15.58,94,6.0032,3,1
2011-11-10 05:00:00,fall,1,2,14.76,100,8.9981,23,0
2011-11-10 06:00:00,fall,1,2,14.76,100,8.9981,114,0
2011-11-10 07:00:00,fall,1,2,15.58,94,11.0014,272,1
2011-11-10 08:00:00,fall,1,2,16.4,94,6.0032,436,1
2011-11-10 09:00:00,fall,1,2,17.22,94,7.0015,211,2
2011-11-10 10:00:00,fall,1,2,18.04,88,15.0013,117,1
2011-11-10 11:00:00,fall,1,2,18.86,67,26.0027,108,2
2011-11-10 12:00:00,fall,1,2,17.22,67,23.9994,167,0
2011-11-10 13:00:00,fall,1,3,14.76,81,23.9994,96,0
2011-11-10 14:00:00,fall,1,3,14.76,87,19.0012,64,1
2011-11-10 15:00:00,fall,1,3,14.76,81,19.9995,62,2
2011-11-10 16:00:00,fall,1,3,14.76,81,15.0013,73,2
2011-11-10 17:00:00,fall,1,3,14.76,81,15.0013,177,2
2011-11-10 18:00:00,fall,1,2,14.76,81,11.0014,273,0
2011-11-10 19:00:00,fall,1,2,14.76,71,15.0013,211,0
2011-11-10 20:00:00,fall,1,2,14.76,62,19.0012,168,2
2011-11-10 21:00:00,fall,1,1,14.76,57,16.9979,136,1
2011-11-10 22:00:00,fall,1,1,14.76,53,19.0012,89,1
2011-11-10 23:00:00,fall,1,2,13.94,57,11.0014,82,2
2011-11-11 00:00:00,fall,0,1,13.94,53,16.9979,66,2
2011-11-11 01:00:00,fall,0,1,13.12,57,22.0028,19,2
2011-11-11 02:00:00,fall,0,1,13.12,57,19.0012,11,1
2011-11-11 03:00:00,fall,0,1,12.3,61,12.998,6,2
2011-11-11 04:00:00,fall,0,1,12.3,61,12.998,8,2
2011-11-11 05:00:00,fall,0,1,12.3,49,16.9979,13,2
2011-11-11 06:00:00,fall,0,1,11.48,45,22.0028,46,2
2011-11-11 07:00:00,fall,0,1,11.48,45,16.9979,121,2
2011-11-11 08:00:00,fall,0,1,12.3,42,23.9994,258,0
2011-11-11 09:00:00,fall,0,1,13.12,45,30.0026,201,0
2011-11-11 10:00:00,fall,0,1,13.12,42,36.9974,200,2
2011-11-11 11:00:00,fall,0,1,13.94,42,32.9975,170,1
2011-11-11 12:00:00,fall,0,1,13.94,42,31.0009,239,0
2011-11-11 13:00:00,fall,0,1,15.58,37,36.9974,236,2
2011-11-11 14:00:00,fall,0,1,15.58,37,31.0009,247,2
2011-11-11 15:00:00,fall,0,1,14.76,37,27.9993,216,1
2011-11-11 16:00:00,fall,0,1,14.76,34,22.0028,238,2
2011-11-11 17:00:00,fall,0,1,13.94,39,22.0028,310,0
2011-11-11 18:00:00,fall,0,1,13.94,39,16.9979,208,2
2011-11-11 19:00:00,fall,0,1,13.12,39,11.0014,199,2
2011-11-11 20:00:00,fall,0,1,13.12,39,12.998,109,0
2011-11-11 21:00:00,fall,0,1,12.3,45,11.0014,83,1
2011-11-11 22:00:00,fall,0,1,13.12,39,12.998,91,2
2011-11-11 23:00:00,fall,0,1,12.3,45,6.0032,73,1
2011-11-12 00:00:00,fall,0,1,9.84,60,8.9981,64,1
2011-11-12 01:00:00,fall,0,1,9.84,60,8.9981,54,1
2011-11-12 02:00:00,fall,0,1,9.84,65,6.0032,46,0
2011-11-12 03:00:00,fall,0,1,9.84,70,8.9981,17,1
2011-11-12 04:00:00,fall,0,1,8.2,80,8.9981,7,2
2011-11-12 05:00:00,fall,0,1,9.02,75,6.0032,4,0
2011-11-12 06:00:00,fall,0,1,9.02,75,11.0014,7,1
2011-11-12 07:00:00,fall,0,1,9.02,75,12.998,27,2
2011-11-12 08:00:00,fall,0,1,10.66,70,12.998,101,0
2011-11-12 09:00:00,fall,0,1,12.3,61,11.0014,160,2
2011-11-12 10:00:00,fall,0,1,13.94,61,19.0012,232,1
2011-11-12 11:00:00,fall,0,1,15.58,54,19.0012,315,2
2011-11-12 12:00:00,fall,0,1,18.04,44,19.0012,366,0
2011-11-12 13:00:00,fall,0,1,19.68,36,19.0012,353,2
2011-11-12 14:00:00,fall,0,1,20.5,36,19.9995,435,1
2011-11-12 15:00:00,fall,0,1,21.32,29,19.0012,386,1
2011-11-12 16:00:00,fall,0,1,21.32,32,16.9979,361,1
2011-11-12 17:00:00,fall,0,1,20.5,34,16.9979,285,2
2011-11-12 18:00:00,fall,0,1,17.22,58,12.998,203,2
2011-11-12 19:00:00,fall,0,1,17.22,50,16.9979,171,2
2011-11-12 20:00:00,fall,0,1,17.22,50,19.0012,132,2
2011-11-12 21:00:00,fall,0,1,17.22,47,19.0012,122,0
2011-11-12 22:00:00,fall,0,1,17.22,47,16.9979,118,1
2011-11-12 23:00:00,fall,0,1,16.4,58,11.0014,101,1
2011-11-13 00:00:00,fall,0,2,16.4,58,12.998,73,2
2011-11-13 01:00:00,fall,0,2,14.76,66,12.998,71,1
2011-11-13 02:00:00,fall,0,1,14.76,57,7.0015,57,0
2011-11-13 03:00:00,fall,0,2,14.76,62,8.9981,28,0
2011-11-13 04:00:00,fall,0,2,14.76,62,8.9981,6,2
2011-11-13 05:00:00,fall,0,1,13.94,61,11.0014,5,2
2011-11-13 06:00:00,fall,0,1,13.94,66,8.9981,23,1
2011-11-13 07:00:00,fall,0,1,13.94,66,15.0013,43,1
2011-11-13 08:00:00,fall,0,1,13.94,66,6.0032,79,1
2011-11-13 09:00:00,fall,0,1,16.4,54,19.0012,135,0
2011-11-13 10:00:00,fall,0,1,18.04,44,22.0028,241,0
2011-11-13 11:00:00,fall,0,1,18.86,40,27.9993,295,0
2011-11-13 12:00:00,fall,0,2,21.32,29,27.9993,354,2
2011-11-13 13:00:00,fall,0,2,21.32,29,27.9993,339,1
2011-11-13 14:00:00,fall,0,2,22.14,28,32.9975,371,0
2011-11-13 15:00:00,fall,0,2,20.5,42,22.0028,310,0
2011-11-13 16:00:00,fall,0,2,22.14,28,26.0027,319,0
2011-11-13 17:00:00,fall,0,1,21.32,27,22.0028,231,1
2011-11-13 18:00:00,fall,0,1,21.32,27,22.0028,190,0
2011-11-13 19:00:00,fall,0,1,20.5,29,23.9994,157,1
2011-11-13 20:00:00,fall,0,1,20.5,31,23.9994,139,2
2011-11-13 21:00:00,fall,0,1,19.68,36,16.9979,95,0
2011-11-13 22:00:00,fall,0,1,19.68,41,26.0027,89,2
2011-11-13 23:00:00,fall,0,1,18.86,51,19.9995,67,2
2011-11-14 00:00:00,fall,1,1,18.86,59,19.0012,30,1
2011-11-14 01:00:00,fall,1,1,18.86,63,19.9995,11,2
2011-11-14 02:00:00,fall,1,1,18.86,63,23.9994,17,1
2011-11-14 03:00:00,fall,1,1,18.04,67,19.0012,7,1
2011-11-14 04:00:00,fall,1,1,18.04,67,15.0013,5,2
2011-11-14 05:00:00,fall,1,2,18.04,67,16.9979,19,2
2011-11-14 06:00:00,fall,1,2,18.04,72,15.0013,114,2
2011-11-14 07:00:00,fall,1,1,18.04,72,16.9979,322,1
2011-11-14 08:00:00,fall,1,2,18.86,67,12.998,452,2
2011-11-14 09:00:00,fall,1,2,19.68,67,22.0028,233,1
2011-11-14 10:00:00,fall,1,2,20.5,63,19.0012,111,1
2011-11-14 11:00:00,fall,1,2,22.14,60,19.0012,128,1
2011-11-14 12:00:00,fall,1,1,22.96,56,19.9995,202,0
2011-11-14 13:00:00,fall,1,1,24.6,49,26.0027,203,2
2011-11-14 14:00:00,fall,1,1,25.42,46,30.0026,185,1
2011-11-14 15:00:00,fall,1,1,26.24,44,22.0028,195,1
2011-11-14 16:00:00,fall,1,1,25.42,46,27.9993,315,0
2011-11-14 17:00:00,fall,1,1,25.42,46,16.9979,519,2
2011-11-14 18:00:00,fall,1,1,22.96,56,19.0012,489,2
2011-11-14 19:00:00,fall,1,1,24.6,53,19.9995,302,0
2011-11-14 20:00:00,fall,1,1,24.6,53,23.9994,240,1
2011-11-14 21:00:00,fall,1,1,24.6,53,23.9994,213,1
2011-11-14 22:00:00,fall,1,1,23.78,56,23.9994,113,1
2011-11-14 23:00:00,fall,1,1,22.96,64,19.9995,61,2
2011-11-15 00:00:00,fall,1,1,22.96,64,23.9994,22,1
2011-11-15 01:00:00,fall,1,1,22.96,60,19.9995,10,2
2011-11-15 02:00:00,fall,1,1,22.96,64,16.9979,15,2
2011-11-15 03:00:00,fall,1,2,22.14,68,22.0028,4,1
2011-11-15 04:00:00,fall,1,1,22.96,64,19.9995,7,1
2011-11-15 05:00:00,fall,1,1,22.14,68,19.0012,28,2
2011-11-15 06:00:00,fall,1,2,22.96,64,6.0032,108,0
2011-11-15 07:00:00,fall,1,2,22.14,68,11.0014,319,0
2011-11-15 08:00:00,fall,1,2,22.14,68,7.0015,480,2
2011-11-15 09:00:00,fall,1,2,22.96,64,6.0032,200,2
2011-11-15 10:00:00,fall,1,2,22.96,64,19.0012,138,0
2011-11-15 11:00:00,fall,1,2,22.96,64,12.998,134,1
2011-11-15 12:00:00,fall,1,2,22.14,68,0.0,176,0
2011-11-15 13:00:00,fall,1,3,22.14,60,15.0013,153,0
2011-11-15 14:00:00,fall,1,2,22.14,60,19.0012,147,0
2011-11-15 15:00:00,fall,1,2,22.14,60,8.9981,191,1
2011-11-15 16:00:00,fall,1,2,21.32,68,8.9981,271,1
2011-11-15 17:00:00,fall,1,2,20.5,72,12.998,451,1
2011-11-15 18:00:00,fall,1,2,20.5,72,19.0012,441,0
2011-11-15 19:00:00,fall,1,2,20.5,72,23.9994,286,0
2011-11-15 20:00:00,fall,1,2,19.68,82,8.9981,238,1
2011-11-15 21:00:00,fall,1,2,20.5,77,6.0032,168,1
2011-11-15 22:00:00,fall,1,2,18.86,88,7.0015,128,0
2011-11-15 23:00:00,fall,1,2,18.86,94,7.0015,80,0
2011-11-16 00:00:00,fall,1,2,18.86,94,0.0,31,1
2011-11-16 01:00:00,fall,1,3,18.86,94,6.0032,5,1
2011-11-16 02:00:00,fall,1,2,18.86,94,7.0015,10,1
2011-11-16 03:00:00,fall,1,2,18.86,94,7.0015,5,0
2011-11-16 04:00:00,fall,1,2,18.04,100,15.0013,4,1
2011-11-16 05:00:00,fall,1,3,18.86,94,7.0015,13,1
2011-11-16 06:00:00,fall,1,2,18.86,94,6.0032,56,2
2011-11-16 07:00:00,fall,1,3,18.86,94,0.0,137,1
2011-11-16 08:00:00,fall,1,3,18.86,94,0.0,232,2
2011-11-16 09:00:00,fall,1,3,18.86,94,0.0,82,2
2011-11-16 10:00:00,fall,1,3,18.86,94,0.0,36,2
2011-11-16 11:00:00,fall,1,3,18.86,94,6.0032,60,2
2011-11-16 12:00:00,fall,1,3,18.86,100,0.0,54,1
2011-11-16 13:00:00,fall,1,3,18.86,94,8.9981,58,2
2011-11-16 14:00:00,fall,1,2,18.86,100,8.9981,61,0
2011-11-16 15:00:00,fall,1,3,19.68,94,7.0015,66,1
2011-11-16 16:00:00,fall,1,3,19.68,94,7.0015,123,2
2011-11-16 17:00:00,fall,1,2,19.68,88,12.998,233,0
2011-11-16 18:00:00,fall,1,3,18.86,88,26.0027,189,0
2011-11-16 19:00:00,fall,1,3,18.86,88,26.0027,111,1
2011-11-16 20:00:00,fall,1,3,18.04,88,26.0027,99,1
2011-11-16 21:00:00,fall,1,3,18.04,88,19.0012,75,0
2011-11-16 22:00:00,fall,1,3,17.22,88,15.0013,46,1
2011-11-16 23:00:00,fall,1,3,17.22,88,8.9981,31,2
2011-11-17 00:00:00,fall,1,2,17.22,88,16.9979,24,0
2011-11-17 01:00:00,fall,1,2,17.22,82,11.0014,5,0
2011-11-17 02:00:00,fall,1,2,17.22,82,15.0013,5,0
2011-11-17 03:00:00,fall,1,2,17.22,77,22.0028,3,1
2011-11-17 04:00:00,fall,1,2,16.4,62,27.9993,4,1
2011-11-17 05:00:00,fall,1,3,13.94,71,22.0028,22,2
2011-11-17 06:00:00,fall,1,3,14.76,57,15.0013,75,1
2011-11-17 07:00:00,fall,1,3,13.94,61,19.0012,168,1
2011-11-17 08:00:00,fall,1,3,13.94,61,19.9995,355,1
2011-11-17 09:00:00,fall,1,2,13.94,61,22.0028,198,2
2011-11-17 10:00:00,fall,1,2,13.94,61,22.0028,81,0
2011-11-17 11:00:00,fall,1,3,13.12,66,22.0028,97,0
2011-11-17 12:00:00,fall,1,2,13.94,53,19.9995,121,1
2011-11-17 13:00:00,fall,1,2,13.94,49,30.0026,124,1
2011-11-17 14:00:00,fall,1,2,13.94,49,26.0027,110,1
2011-11-17 15:00:00,fall,1,2,13.94,49,30.0026,116,2
2011-11-17 16:00:00,fall,1,1,13.12,39,27.9993,195,2
2011-11-17 17:00:00,fall,1,1,13.12,42,26.0027,399,0
2011-11-17 18:00:00,fall,1,1,13.12,39,12.998,307,1
2011-11-17 19:00:00,fall,1,1,12.3,45,15.0013,217,2
2011-11-17 20:00:00,fall,1,1,12.3,42,19.0012,169,2
2011-11-17 21:00:00,fall,1,1,12.3,42,16.9979,116,0
2011-11-17 22:00:00,fall,1,1,10.66,52,16.9979,84,2
2011-11-17 23:00:00,fall,1,1,10.66,52,15.0013,58,1
2011-11-18 00:00:00,fall,1,1,10.66,48,11.0014,30,1
2011-11-18 01:00:00,fall,1,1,10.66,44,22.0028,10,1
2011-11-18 02:00:00,fall,1,1,9.84,44,15.0013,10,1
2011-11-18 03:00:00,fall,1,1,9.84,41,19.0012,2,2
2011-11-18 04:00:00,fall,1,1,9.02,44,11.0014,5,2
2011-11-18 05:00:00,fall,1,1,9.02,44,8.9981,22,1
2011-11-18 06:00:00,fall,1,1,9.02,44,6.0032,71,2
2011-11-18 07:00:00,fall,1,1,9.02,44,11.0014,216,0
2011-11-18 08:00:00,fall,1,1,9.02,44,12.998,375,0
2011-11-18 09:00:00,fall,1,1,10.66,41,12.998,213,0
2011-11-18 10:00:00,fall,1,1,10.66,41,19.0012,115,2
2011-11-18 11:00:00,fall,1,1,12.3,36,8.9981,140,0
2011-11-18 12:00:00,fall,1,1,13.12,33,0.0,165,0
2011-11-18 13:00:00,fall,1,1,13.94,31,15.0013,177,1
2011-11-18 14:00:00,fall,1,1,13.94,31,8.9981,154,1
2011-11-18 15:00:00,fall,1,1,13.94,29,8.9981,178,0
2011-11-18 16:00:00,fall,1,1,13.94,29,8.9981,209,2
2011-11-18 17:00:00,fall,1,1,13.12,31,8.9981,378,1
2011-11-18 18:00:00,fall,1,1,12.3,36,11.0014,328,2
2011-11-18 19:00:00,fall,1,1,11.48,41,11.0014,190,2
2011-11-18 20:00:00,fall,1,1,11.48,48,12.998,137,1
2011-11-18 21:00:00,fall,1,1,11.48,48,11.0014,111,1
2011-11-18 22:00:00,fall,1,1,10.66,52,7.0015,97,0
2011-11-18 23:00:00,fall,1,1,10.66,60,8.9981,59,1
2011-11-19 00:00:00,fall,0,1,10.66,56,12.998,53,2
2011-11-19 01:00:00,fall,0,1,10.66,52,19.9995,35,2
2011-11-19 02:00:00,fall,0,1,9.84,56,11.0014,46,1
2011-11-19 03:00:00,fall,0,1,10.66,48,16.9979,15,0
2011-11-19 04:00:00,fall,0,1,10.66,48,22.0028,8,0
2011-11-19 05:00:00,fall,0,1,9.84,56,16.9979,2,2
2011-11-19 06:00:00,fall,0,1,9.84,60,22.0028,12,1
2011-11-19 07:00:00,fall,0,1,9.84,60,16.9979,41,1
2011-11-19 08:00:00,fall,0,1,10.66,56,16.9979,92,2
2011-11-19 09:00:00,fall,0,1,11.48,52,19.9995,142,0
2011-11-19 10:00:00,fall,0,1,13.12,45,16.9979,200,2
2011-11-19 11:00:00,fall,0,1,14.76,40,0.0,233,1
2011-11-19 12:00:00,fall,0,1,16.4,35,19.0012,311,0
2011-11-19 13:00:00,fall,0,1,17.22,30,19.0012,363,2
2011-11-19 14:00:00,fall,0,1,17.22,32,19.9995,349,2
2011-11-19 15:00:00,fall,0,1,17.22,41,12.998,382,0
2011-11-19 16:00:00,fall,0,1,17.22,38,19.9995,287,2
2011-11-19 17:00:00,fall,0,1,16.4,40,12.998,232,0
2011-11-19 18:00:00,fall,0,1,15.58,46,8.9981,208,2
2011-11-19 19:00:00,fall,0,2,13.94,71,8.9981,182,0
2011-11-19 20:00:00,fall,0,2,14.76,57,7.0015,163,1
2011-11-19 21:00:00,fall,0,2,14.76,62,12.998,108,2
2011-11-19 22:00:00,fall,0,2,15.58,62,11.0014,106,2
2011-11-19 23:00:00,fall,0,1,15.58,62,15.0013,93,1
2011-12-01 00:00:00,fall,1,1,11.48,52,22.0028,20,1
2011-12-01 01:00:00,fall,1,1,10.66,60,19.0012,10,1
2011-12-01 02:00:00,fall,1,1,10.66,56,19.9995,9,0
2011-12-01 03:00:00,fall,1,1,10.66,56,16.9979,7,0
2011-12-01 04:00:00,fall,1,1,10.66,56,19.0012,1,0
2011-12-01 05:00:00,fall,1,1,10.66,56,16.9979,24,0
2011-12-01 06:00:00,fall,1,1,9.84,65,19.0012,97,1
2011-12-01 07:00:00,fall,1,1,9.84,65,23.9994,276,2
2011-12-01 08:00:00,fall,1,1,10.66,60,22.0028,477,0
2011-12-01 09:00:00,fall,1,1,12.3,52,22.0028,224,2
2011-12-01 10:00:00,fall,1,1,13.12,53,19.9995,93,1
2011-12-01 11:00:00,fall,1,1,13.94,49,16.9979,102,2
2011-12-01 12:00:00,fall,1,1,14.76,46,15.0013,148,1
2011-12-01 13:00:00,fall,1,1,16.4,40,15.0013,154,0
2011-12-01 14:00:00,fall,1,1,16.4,40,15.0013,150,1
2011-12-01 15:00:00,fall,1,1,16.4,40,15.0013,154,0
2011-12-01 16:00:00,fall,1,1,16.4,40,12.998,201,2
2011-12-01 17:00:00,fall,1,1,14.76,46,8.9981,418,0
2011-12-01 18:00:00,fall,1,1,14.76,43,7.0015,405,1
2011-12-01 19:00:00,fall,1,1,13.94,46,7.0015,228,2
2011-12-01 20:00:00,fall,1,1,13.94,46,7.0015,190,0
2011-12-01 21:00:00,fall,1,1,12.3,61,7.0015,162,0
2011-12-01 22:00:00,fall,1,1,12.3,61,0.0,104,0
2011-12-01 23:00:00,fall,1,1,10.66,70,6.0032,73,1
2011-12-02 00:00:00,fall,1,1,10.66,70,6.0032,38,0
2011-12-02 01:00:00,fall,1,1,9.84,75,0.0,15,1
2011-12-02 02:00:00,fall,1,1,9.84,75,0.0,10,0
2011-12-02 03:00:00,fall,1,1,9.02,80,0.0,1,1
2011-12-02 04:00:00,fall,1,1,9.02,80,0.0,3,1
2011-12-02 05:00:00,fall,1,1,9.02,80,6.0032,23,0
2011-12-02 06:00:00,fall,1,1,9.02,80,0.0,87,1
2011-12-02 07:00:00,fall,1,1,9.02,87,6.0032,205,0
2011-12-02 08:00:00,fall,1,1,9.84,87,0.0,445,0
2011-12-02 09:00:00,fall,1,1,11.48,81,0.0,246,1
2011-12-02 10:00:00,fall,1,1,12.3,75,15.0013,105,0
2011-12-02 11:00:00,fall,1,1,13.94,66,11.0014,160,1
2011-12-02 12:00:00,fall,1,1,14.76,57,8.9981,204,0
2011-12-02 13:00:00,fall,1,1,16.4,47,8.9981,207,0
2011-12-02 14:00:00,fall,1,1,17.22,44,7.0015,170,1
2011-12-02 15:00:00,fall,1,1,17.22,41,6.0032,199,0
2011-12-02 16:00:00,fall,1,1,17.22,41,6.0032,276,0
2011-12-02 17:00:00,fall,1,1,17.22,38,0.0,411,0
2011-12-02 18:00:00,fall,1,1,16.4,50,0.0,372,2
2011-12-02 19:00:00,fall,1,1,13.94,53,16.9979,265,1
2011-12-02 20:00:00,fall,1,1,15.58,40,19.0012,190,2
2011-12-02 21:00:00,fall,1,1,13.94,49,12.998,111,0
2011-12-02 22:00:00,fall,1,1,13.12,53,12.998,102,1
2011-12-02 23:00:00,fall,1,1,13.12,53,19.0012,95,2
2011-12-03 00:00:00,fall,0,1,12.3,56,16.9979,75,2
2011-12-03 01:00:00,fall,0,1,10.66,65,12.998,71,1
2011-12-03 02:00:00,fall,0,1,10.66,65,11.0014,50,0
2011-12-03 03:00:00,fall,0,1,9.84,70,8.9981,9,0
2011-12-03 04:00:00,fall,0,1,9.02,75,8.9981,8,2
2011-12-03 05:00:00,fall,0,1,9.84,70,6.0032,6,1
2011-12-03 06:00:00,fall,0,1,9.84,65,7.0015,11,0
2011-12-03 07:00:00,fall,0,1,9.02,75,6.0032,26,1
2011-12-03 08:00:00,fall,0,1,9.84,75,6.0032,63,0
2011-12-03 09:00:00,fall,0,1,10.66,70,7.0015,124,0
2011-12-03 10:00:00,fall,0,1,13.12,61,8.9981,195,1
2011-12-03 11:00:00,fall,0,1,13.12,57,6.0032,275,2
2011-12-03 12:00:00,fall,0,1,14.76,50,0.0,358,2
2011-12-03 13:00:00,fall,0,1,14.76,50,6.0032,292,0
2011-12-03 14:00:00,fall,0,1,14.76,46,0.0,343,0
2011-12-03 15:00:00,fall,0,1,15.58,46,0.0,337,2
2011-12-03 16:00:00,fall,0,1,15.58,46,0.0,305,1
2011-12-03 17:00:00,fall,0,1,14.76,62,0.0,232,0
2011-12-03 18:00:00,fall,0,1,13.94,53,8.9981,224,0
2011-12-03 19:00:00,fall,0,1,12.3,61,6.0032,175,1
2011-12-03 20:00:00,fall,0,1,12.3,61,6.0032,127,0
2011-12-03 21:00:00,fall,0,2,12.3,61,6.0032,109,0
2011-12-03 22:00:00,fall,0,2,13.12,61,6.0032,114,2
2011-12-03 23:00:00,fall,0,1,12.3,70,8.9981,85,1
2011-12-04 00:00:00,fall,0,1,12.3,70,7.0015,83,2
2011-12-04 01:00:00,fall,0,1,12.3,75,6.0032,74,2
2011-12-04 02:00:00,fall,0,1,10.66,81,0.0,62,1
2011-12-04 03:00:00,fall,0,1,11.48,75,0.0,41,0
2011-12-04 04:00:00,fall,0,1,10.66,87,0.0,11,2
2011-12-04 05:00:00,fall,0,1,10.66,81,0.0,4,0
2011-12-04 06:00:00,fall,0,1,9.84,93,0.0,4,0
2011-12-04 07:00:00,fall,0,1,10.66,87,0.0,26,1
2011-12-04 08:00:00,fall,0,1,10.66,87,0.0,55,2
2011-12-04 09:00:00,fall,0,1,12.3,81,0.0,126,1
2011-12-04 10:00:00,fall,0,1,13.12,81,8.9981,216,0
2011-12-04 11:00:00,fall,0,1,13.94,81,11.0014,254,1
2011-12-04 12:00:00,fall,0,1,14.76,81,11.0014,329,1
2011-12-04 13:00:00,fall,0,1,16.4,66,15.0013,357,2
2011-12-04 14:00:00,fall,0,1,17.22,62,8.9981,323,0
2011-12-04 15:00:00,fall,0,1,17.22,62,12.998,296,1
2011-12-04 16:00:00,fall,0,1,17.22,58,15.0013,330,0
2011-12-04 17:00:00,fall,0,1,15.58,76,8.9981,245,0
2011-12-04 18:00:00,fall,0,1,15.58,71,0.0,171,0
2011-12-04 19:00:00,fall,0,1,15.58,76,0.0,173,1
2011-12-04 20:00:00,fall,0,1,14.76,76,8.9981,124,1
2011-12-04 21:00:00,fall,0,1,14.76,81,7.0015,72,2
2011-12-04 22:00:00,fall,0,1,13.94,87,7.0015,64,2
2011-12-04 23:00:00,fall,0,1,13.94,87,7.0015,45,0
2011-12-05 00:00:00,fall,1,1,13.12,87,6.0032,24,1
2011-12-05 01:00:00,fall,1,1,13.12,87,0.0,12,1
2011-12-05 02:00:00,fall,1,1,13.12,87,0.0,8,1
2011-12-05 03:00:00,fall,1,1,13.12,87,0.0,2,2
2011-12-05 04:00:00,fall,1,1,12.3,87,7.0015,7,0
2011-12-05 05:00:00,fall,1,1,12.3,87,7.0015,25,0
2011-12-05 06:00:00,fall,1,1,12.3,93,6.0032,90,2
2011-12-05 07:00:00,fall,1,1,13.12,90,0.0,283,1
2011-12-05 08:00:00,fall,1,1,13.12,93,0.0,404,0
2011-12-05 09:00:00,fall,1,2,14.76,87,6.0032,190,0
2011-12-05 10:00:00,fall,1,2,14.76,87,6.0032,87,1
2011-12-05 11:00:00,fall,1,2,14.76,87,6.0032,123,0
2011-12-05 12:00:00,fall,1,2,16.4,76,7.0015,154,0
